team_id,rank,probability
194,1,0.045547064771467784
194,2,0.044816590058276706
194,3,0.04382462510434239
194,4,0.042612086386225094
194,5,0.041220131666487365
194,6,0.03968869216438942
194,7,0.03805532694679254
194,8,0.036354398717322635
194,9,0.034616548130412296
194,10,0.03286842896022085
194,11,0.03113265853961902
194,12,0.029427935688808946
194,13,0.027769280395972488
194,14,0.026168354328294053
194,15,0.024633827572622648
194,16,0.02317176383836094
194,17,0.02178600299517313
194,18,0.020478525817236113
194,19,0.01924979092646509
194,20,0.018099038088403095
194,21,0.01702455524188089
194,22,0.016023909027563815
194,23,0.015094140244261298
194,24,0.014231926738474957
194,25,0.01343371685032239
194,26,0.01269583681253256
194,27,0.012014575526137853
194,28,0.011386249996022411
194,29,0.010806421275696455
194,30,0.010269338327796923
194,31,0.009770034023754015
194,32,0.009305414590973749
194,33,0.00887309211096389
194,34,0.008470958795504984
194,35,0.008097032156793034
194,36,0.007749396297964089
194,37,0.007426180507410031
194,38,0.0071255525823131554
194,39,0.006845717395843974
194,40,0.006584916497160704
194,41,0.00634142682165798
194,42,0.00611355762056558
194,43,0.00589964518022116
194,44,0.005698045088135536
194,45,0.00550712185454271
194,46,0.005325235691508533
194,47,0.005150726251017588
194,48,0.004981893226283092
194,49,0.0048169741427637825
194,50,0.004654120958665354
194,51,0.004491380783360113
194,52,0.00432669668321145
194,53,0.00415797752933146
194,54,0.0039834012772979165
194,55,0.0038026078073776786
194,56,0.0036217426781644845
194,57,0.003448366368507276
194,58,0.0032835541399414644
194,59,0.0031268056805363437
194,60,0.002977650748137447
194,61,0.002835647953034219
194,62,0.002700383492466067
194,63,0.0025714698591482025
194,64,0.0024485445419669704
194,65,0.0023312687334673017
194,66,0.002219326055702598
194,67,0.002112421313400584
194,68,0.002010279281179649
194,69,0.0019126435296870996
194,70,0.0018192752939848505
194,71,0.0017299523862409558
194,72,0.0016444681537613965
194,73,0.0015626304825842312
194,74,0.0014842608462260333
194,75,0.0014091933986935224
194,76,0.0013372741105267232
194,77,0.0012683599464023885
194,78,0.0012023180826802474
194,79,0.0011390251632020646
194,80,0.0010783665916411017
194,81,0.0010202358587337586
194,82,0.0009645339027939831
194,83,0.0009111685020007659
194,84,0.0008602645470380204
194,85,0.000812764406816907
194,86,0.0007693978982925151
194,87,0.0007298469803954713
194,88,0.0006935266578423141
194,89,0.0006598420525791809
194,90,0.0006282672204880579
194,91,0.0005983649332052984
194,92,0.000569785357319637
194,93,0.0005422573107828136
194,94,0.0005155774263697198
194,95,0.0004895993565370528
194,96,0.00046422384173596423
194,97,0.0004393899035258576
194,98,0.00041506718291593856
194,99,0.0003912493455499202
194,100,0.0003679484411443782
194,101,0.00034519009962924235
194,102,0.0003230094539911716
194,103,0.0003014476916483229
194,104,0.00028054914778872256
194,105,0.00026035886198858677
194,106,0.00024092051826015912
194,107,0.0002222746649380042
194,108,0.0002044570211332749
194,109,0.0001874963546297538
194,110,0.00017141006450277393
194,111,0.00015618952843533357
194,112,0.00014181532504906676
194,113,0.00012828676693151954
194,114,0.00011560970283332451
194,115,0.00010378331551699947
194,116,9.280033275526336e-05
194,117,8.264735730451061e-05
194,118,7.330530014936839e-05
194,119,6.47499002233898e-05
194,120,5.695231302700674e-05
194,121,4.987975014130887e-05
194,122,4.349615161397875e-05
194,123,3.776287359249748e-05
194,124,3.263937440042804e-05
194,125,2.808388347568463e-05
194,126,2.40540391762226e-05
194,127,2.0507483352025785e-05
194,128,1.740240271180001e-05
194,129,1.4698009297351367e-05
194,130,1.235495473170216e-05
194,131,1.0335675241702649e-05
194,132,8.604666690265356e-06
194,133,7.128690915763038e-06
194,134,5.8769165114941724e-06
194,135,4.820998757628319e-06
194,136,3.93510476258755e-06
194,137,3.1958911286501268e-06
194,138,2.5824432085368335e-06
61,1,0.04280942507335195
61,2,0.04105962877616823
61,3,0.03936761572551798
61,4,0.03773178132128185
61,5,0.03615042368582209
61,6,0.03462179438445045
