team_id,rank,probability
2,1,0.0005619465491652182
2,2,0.0032845949053840764
2,3,0.006636528530737533
2,4,0.009786246447939243
2,5,0.012564277912211132
2,6,0.01495142669872092
2,7,0.016968191666002042
2,8,0.018645469746405182
2,9,0.02001581640150772
2,10,0.021110758923358935
2,11,0.02196002934289522
2,12,0.02259140760281291
2,13,0.023030739291198747
2,14,0.023301985584754287
2,15,0.02342726581892519
2,16,0.02342688870720346
2,17,0.02331937905802552
2,18,0.023121508423580614
2,19,0.022848336405082357
2,20,0.022513266716768173
2,21,0.02212811950149346
2,22,0.02170321929902832
2,23,0.021247496475996722
2,24,0.020768598949874862
2,25,0.020273010558325807
2,26,0.019766172332025638
2,27,0.019252603197629666
2,28,0.018736017049373988
2,29,0.01821943425003327
2,30,0.017705282694872284
2,31,0.017195479859765026
2,32,0.016691502378098667
2,33,0.01619445867109033
2,34,0.015705157877557215
2,35,0.015224171234889039
2,36,0.014751885313492629
2,37,0.014288547274196494
2,38,0.013834302611368676
2,39,0.013389225948324753
2,40,0.01295334551976877
2,41,0.012526662052889867
2,42,0.012109162740413272
2,43,0.011700831034236116
2,44,0.011301652916522182
2,45,0.010911620333318989
2,46,0.010530732368900697
2,47,0.010158994722618341
2,48,0.009796417940958346
2,49,0.009443014808896562
2,50,0.00909879718062203
2,51,0.00876377242221644
2,52,0.008437939445414305
2,53,0.00812128399950497
2,54,0.007813772197302999
2,55,0.007515339566547822
2,56,0.007225868884916788
2,57,0.006945175427819435
2,58,0.006673048825513078
2,59,0.006409277269562792
2,60,0.006153650584777877
2,61,0.005905960598122971
2,62,0.005666001459935867
2,63,0.005433569941540624
2,64,0.005208465714669397
2,65,0.0049904916274074495
2,66,0.004779453980860941
2,67,0.004575162800715556
2,68,0.004377432110152337
2,69,0.004186080198001879
2,70,0.004000929876176294
2,71,0.0038218087239506576
2,72,0.00364854931603766
2,73,0.003480989423804255
2,74,0.003318972192067191
2,75,0.003162346280095237
2,76,0.003010965971605883
2,77,0.0028646912453931233
2,78,0.002723387805321596
2,79,0.002586927072291248
2,80,0.002455186132838948
2,81,0.002328047650264216
2,82,0.0022053997325399634
2,83,0.0020871357642512725
2,84,0.0019731577618787733
2,85,0.0018633993692730277
2,86,0.001757849875068171
2,87,0.0016565031348625562
2,88,0.0015593328545223867
2,89,0.0014662883810231285
2,90,0.0013772959724439905
2,91,0.0012922619392342072
2,92,0.001211076507615787
2,93,0.001133617906282963
2,94,0.0010597564085450331
2,95,0.0009893581511979024
2,96,0.000922288596993602
2,97,0.000858415551134193
2,98,0.000797611665518313
2,99,0.0007397563959944826
2,100,0.000684737403129885
2,101,0.0006324514099187117
2,102,0.0005828045471739874
2,103,0.0005357122362771391
2,104,0.0004910986714993341
2,105,0.0004488959686339556
2,106,0.00040904305645236177
2,107,0.0003714843857755575
2,108,0.0003361685290987788
2,109,0.00030304674240642986
