id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401856634,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,333,Alabama,fbs,SEC,48,151,East Carolina,fbs,American Athletic,10
401856635,2026,1,regular,2026-09-05T20:15:00.000Z,True,False,False,8,Arkansas,fbs,SEC,31,2453,North Alabama,fcs,UAC,14
401856636,2026,1,regular,2026-09-05T19:30:00.000Z,True,True,False,2,Auburn,fbs,SEC,17,239,Baylor,fbs,Big 12,16
401856637,2026,1,regular,2026-09-05T23:45:00.000Z,True,False,False,57,Florida,fbs,SEC,66,2226,Florida Atlantic,fbs,American Athletic,21
401856658,2026,1,regular,2026-09-05T19:00:00.000Z,True,False,False,61,Georgia,fbs,SEC,63,2634,Tennessee State,fcs,OVC,3
401856659,2026,1,regular,2026-09-05T17:00:00.000Z,True,False,False,96,Kentucky,fbs,SEC,45,2754,Youngstown State,fcs,MVFC,13
401856660,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,99,LSU,fbs,SEC,51,228,Clemson,fbs,ACC,10
401856661,2026,1,regular,2026-09-06T23:30:00.000Z,True,True,False,145,Ole Miss,fbs,SEC,41,97,Louisville,fbs,ACC,38
401856662,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,344,Mississippi State,fbs,SEC,62,2433,UL Monroe,fbs,Sun Belt,13
401856663,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,142,Missouri,fbs,SEC,54,2029,Arkansas-Pine Bluff,fcs,SWAC,14
401856664,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,201,Oklahoma,fbs,SEC,51,2638,UTEP,fbs,Mountain West,0
401856665,2026,1,regular,2026-09-05T16:45:00.000Z,True,False,False,2579,South Carolina,fbs,SEC,57,2309,Kent State,fbs,Mid-American,0
401856666,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2633,Tennessee,fbs,SEC,56,231,Furman,fcs,Southern,9
401856667,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,251,Texas,fbs,SEC,59,326,Texas State,fbs,Pac-12,7
401856668,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,245,Texas A&M,fbs,SEC,50,2623,Missouri State,fbs,Conference USA,0
401856669,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,238,Vanderbilt,fbs,SEC,28,2046,Austin Peay,fcs,UAC,9
401856678,2026,2,regular,2026-09-12T00:00:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,21,142,Missouri,fbs,SEC,38
401856766,2026,1,regular,2026-08-29T16:00:00.000Z,True,True,False,2628,TCU,fbs,Big 12,10,153,North Carolina,fbs,ACC,15
401856767,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,2116,UCF,fbs,Big 12,73,2065,Bethune-Cookman,fcs,SWAC,6
401856768,2026,1,regular,2026-09-04T01:00:00.000Z,True,False,False,254,Utah,fbs,Big 12,66,70,Idaho,fcs,Big Sky,14
401856769,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,51,2341,Long Island University,fcs,NEC,6
401856770,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2641,Texas Tech,fbs,Big 12,33,2000,Abilene Christian,fcs,UAC,10
401856771,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2306,Kansas State,fbs,Big 12,71,2447,Nicholls,fcs,Southland,3
401856772,2026,1,regular,2026-09-05T19:45:00.000Z,True,False,False,202,Tulsa,fbs,American Athletic,24,197,Oklahoma State,fbs,Big 12,10
401856773,2026,1,regular,2026-09-06T01:30:00.000Z,True,False,False,12,Arizona,fbs,Big 12,35,2464,Northern Arizona,fcs,Big Sky,7
401856774,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,False,9,Arizona State,fbs,Big 12,70,2415,Morgan State,fcs,MEAC,7
401856775,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,252,BYU,fbs,Big 12,63,3101,Utah Tech,fcs,Big Sky,7
401856776,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,59,Georgia Tech,fbs,ACC,13,38,Colorado,fbs,Big 12,14
401856777,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2132,Cincinnati,fbs,Big 12,34,103,Boston College,fbs,ACC,15
401856778,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,248,Houston,fbs,Big 12,33,204,Oregon State,fbs,Pac-12,20
401856779,2026,1,regular,2026-09-05T17:00:00.000Z,True,False,False,66,Iowa State,fbs,Big 12,38,2546,Southeast Missouri State,fcs,OVC,10
