team_id,rank,probability
2,1,0.00018013023900036027
2,2,0.0012442231790024884
2,3,0.0027261100360054524
2,4,0.004189106057008379
2,5,0.005508017557011017
2,6,0.0066579321530133165
2,7,0.007646056768015292
2,8,0.008489200684016979
2,9,0.009205835835018413
2,10,0.009813302853019627
2,11,0.010326952922020655
2,12,0.01076003284102152
2,13,0.011123843833022248
2,14,0.011427983902022857
2,15,0.011680597211023361
2,16,0.011888601698023778
2,17,0.012057886356024117
2,18,0.012193477994024388
2,19,0.0122996804500246
2,20,0.012380190132024762
2,21,0.012438191726024877
2,22,0.012476437497024954
2,23,0.012497313091024996
2,24,0.012502892283025006
2,25,0.012494982644024991
2,26,0.01247516377602495
2,27,0.01244481940902489
2,28,0.012405164456024811
2,29,0.012357267884024714
2,30,0.012302072120024606
2,31,0.012240409565024483
2,32,0.012173016695024347
2,33,0.0121005461390242
2,34,0.01202357705302405
2,35,0.011942624059023885
2,36,0.011858144969023716
2,37,0.011770547468023543
2,38,0.011680194929023361
2,39,0.011587411465023175
2,40,0.011492486342022984
2,41,0.011395677841022793
2,42,0.011297216636022595
2,43,0.011197308766022396
2,44,0.011096138252022191
2,45,0.010993869397021988
2,46,0.010890648823021782
2,47,0.010786607275021575
2,48,0.010681861214021366
2,49,0.010576514234021154
2,50,0.010470658322020942
2,51,0.01036437498102073
2,52,0.010257736224020517
2,53,0.0101508054730203
2,54,0.010043638348020087
2,55,0.009936283385019873
2,56,0.009828782670019657
2,57,0.009721172413019443
2,58,0.009613483460019228
2,59,0.009505741752019013
2,60,0.009397968739018795
2,61,0.009290181748018581
2,62,0.009182394320018366
2,63,0.00907461650601815
2,64,0.008966855138017933
2,65,0.008859114069017718
2,66,0.008751394391017504
2,67,0.008643694629017288
2,68,0.008536010917017074
2,69,0.008428337152016858
2,70,0.00832066513701664
2,71,0.008212984702016425
2,72,0.00810528381901621
2,73,0.007997548697015995
2,74,0.00788976387301578
2,75,0.007781912286015564
2,76,0.007673975346015349
2,77,0.007565932993015132
2,78,0.007457763745014916
2,79,0.007349444745014699
2,80,0.007240951797014482
2,81,0.0071322593950142645
2,82,0.007023340748014047
2,83,0.006914167802013829
2,84,0.006804711252013609
2,85,0.006694940556013391
2,86,0.00658482394001317
2,87,0.006474328405012949
2,88,0.006363419724012728
2,89,0.006252062443012504
2,90,0.006140219879012281
2,91,0.006027854115012056
2,92,0.0059149259970118296
2,93,0.005801395126011604
2,94,0.005687219860011375
2,95,0.005572357312011144
2,96,0.005456763349010914
2,97,0.005340392606010682
2,98,0.005223198493010447
2,99,0.005105133224010211
2,100,0.004986147847009973
2,101,0.0048661922920097325
2,102,0.004745215437009491
2,103,0.004623165194009247
2,104,0.004499988625009
2,105,0.004375632084008751
2,106,0.0042500414120085
2,107,0.004123162171008247
2,108,0.00399493995200799
2,109,0.0038653207490077306
2,110,0.003734251439007469
2,111,0.0036016803720072036
2,112,0.0034675581190069353
2,113,0.003331838391006664
2,114,0.003194479192006389
2,115,0.003055444262006111
2,116,0.0029147048690058297
2,117,0.0027722420630055446
