team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,7.748246773775998,5.0,1.0,18.0,0.569152923163,0.783315281441,0.950413844028,1
2483,Oregon,fbs,,,,8.027244029561,5.0,1.0,18.0,0.5576889578259999,0.7727680543379998,0.9457974346159999,2
61,Georgia,fbs,,,,10.193041949971773,6.0,2.0,23.0,0.4486449128097946,0.6878436741497514,0.9149920850906599,3
87,Notre Dame,fbs,,,,15.778316386139226,10.0,3.0,37.0,0.2962978554733704,0.5200741141351606,0.8117145623174936,4
251,Texas,fbs,,,,16.398474982059803,11.0,3.0,38.0,0.26745172697719766,0.4938767121455185,0.8012674048785964,5
333,Alabama,fbs,,,,17.583759933372583,12.0,3.0,40.0,0.2182097474752182,0.44492908553644495,0.7799050522697799,6
2390,Miami,fbs,,,,17.928893829342712,12.0,3.0,42.0,0.24103325216896415,0.45783145928883134,0.7716676115490867,7
84,Indiana,fbs,,,,19.70878957965183,13.0,3.0,47.0,0.2245410007158981,0.4280512122757122,0.7381974045629527,8
245,Texas A&M,fbs,,,,20.25596719149577,14.0,4.0,47.0,0.193665229662581,0.3981054416721943,0.7271217374321813,9
201,Oklahoma,fbs,,,,20.690506266921453,15.0,4.0,46.0,0.16807639233784039,0.3719512843008598,0.7178824782745894,10
2641,Texas Tech,fbs,,,,22.042155200298872,15.0,4.0,51.0,0.1728000518574816,0.3646325063239061,0.6930922265209206,11
30,USC,fbs,,,,22.14774792898159,16.0,4.0,50.0,0.1542812050326171,0.3468525932593874,0.6895415752907582,12
130,Michigan,fbs,,,,22.682039904595094,16.0,4.0,51.0,0.15414686092892488,0.342827632593057,0.6801761098830811,13
145,Ole Miss,fbs,,,,24.505900677880504,17.0,4.0,56.0,0.14908992177314906,0.3250507024373251,0.6485681140946485,14
252,BYU,fbs,,,,24.961106446654963,17.0,4.0,58.0,0.14776378834314777,0.3206901127243207,0.6408953957036408,15
2294,Iowa,fbs,,,,27.650458997641348,20.0,5.0,62.0,0.10836066828389163,0.26378388803073616,0.5894191482344106,16
