id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401856634,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,333,Alabama,fbs,SEC,48,151,East Carolina,fbs,American Athletic,10
401856663,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,142,Missouri,fbs,SEC,54,2029,Arkansas-Pine Bluff,fcs,SWAC,14
401856664,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,201,Oklahoma,fbs,SEC,51,2638,UTEP,fbs,Mountain West,0
401856766,2026,1,regular,2026-08-29T16:00:00.000Z,True,True,False,2628,TCU,fbs,Big 12,10,153,North Carolina,fbs,ACC,15
401856767,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,2116,UCF,fbs,Big 12,73,2065,Bethune-Cookman,fcs,SWAC,6
401856768,2026,1,regular,2026-09-04T01:00:00.000Z,True,False,False,254,Utah,fbs,Big 12,66,70,Idaho,fcs,Big Sky,14
401856769,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,51,2341,Long Island University,fcs,NEC,6
401856776,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,59,Georgia Tech,fbs,ACC,13,38,Colorado,fbs,Big 12,14
401856780,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,277,West Virginia,fbs,Big 12,31,324,Coastal Carolina,fbs,Sun Belt,24
401858201,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,24,Stanford,fbs,ACC,37,62,Hawai'i,fbs,Mountain West,27
401858202,2026,1,regular,2026-08-29T19:30:00.000Z,True,False,True,258,Virginia,fbs,ACC,34,152,NC State,fbs,ACC,8
401858204,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,154,Wake Forest,fbs,ACC,38,2006,Akron,fbs,Mid-American,16
401858206,2026,1,regular,2026-09-05T01:00:00.000Z,True,False,True,24,Stanford,fbs,ACC,6,2390,Miami,fbs,ACC,45
401858208,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,183,Syracuse,fbs,ACC,66,160,New Hampshire,fcs,Coastal Athletic,3
401858422,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,135,Minnesota,fbs,Big Ten,59,2197,Eastern Illinois,fcs,OVC,7
401858423,2026,1,regular,2026-09-03T22:00:00.000Z,True,False,False,164,Rutgers,fbs,Big Ten,21,113,Massachusetts,fbs,Mid-American,37
401858424,2026,1,regular,2026-09-04T01:00:00.000Z,True,False,False,356,Illinois,fbs,Big Ten,42,5,UAB,fbs,American Athletic,23
401858425,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,52,249,North Texas,fbs,American Athletic,16
401858429,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,127,Michigan State,fbs,Big Ten,30,2649,Toledo,fbs,Mid-American,20
401858430,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,158,Nebraska,fbs,Big Ten,49,195,Ohio,fbs,Mid-American,21
401858432,2026,1,regular,2026-09-05T16:30:00.000Z,True,False,False,194,Ohio State,fbs,Big Ten,56,2050,Ball State,fbs,Mid-American,3
401858435,2026,1,regular,2026-09-04T23:00:00.000Z,True,False,False,2509,Purdue,fbs,Big Ten,44,282,Indiana State,fcs,MVFC,19
401858436,2026,1,regular,2026-09-05T01:00:00.000Z,True,False,False,30,USC,fbs,Big Ten,39,278,Fresno State,fbs,Pac-12,0
401861962,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,41,UConn,fbs,FBS Independents,56,322,Lafayette,fcs,Patriot,7
401862693,2026,1,regular,2026-08-30T02:00:00.000Z,True,False,False,2439,UNLV,fbs,Mountain West,21,235,Memphis,fbs,American Athletic,27
